<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.01.12	1.20377	1.22179	1.20306	1.22009	179828	0	5
2018.01.14	1.21937	1.22079	1.21926	1.22028	2580	0	5
2018.01.15	1.22025	1.22963	1.21872	1.22639	138550	0	5
2018.01.16	1.22647	1.22831	1.21948	1.22558	153344	0	5
2018.01.17	1.22560	1.23230	1.21649	1.21653	182293	0	5
2018.01.18	1.21695	1.22646	1.21659	1.22403	158060	0	5
2018.01.19	1.22406	1.22952	1.22142	1.22147	160946	0	5
2018.01.21	1.22693	1.22722	1.22549	1.22588	2095	0	5
2018.01.22	1.22584	1.22668	1.22134	1.22596	126461	0	5
2018.01.23	1.22596	1.23059	1.22226	1.22965	146542	0	5
2018.01.24	1.22967	1.24147	1.22897	1.24039	181387	0	5
2018.01.25	1.24038	1.25375	1.23636	1.23727	272410	0	5
2018.01.26	1.23724	1.24933	1.23724	1.24286	220010	0	5
2018.01.28	1.24243	1.24261	1.24127	1.24152	3360	0	5
2018.01.29	1.24153	1.24320	1.23363	1.23818	177001	0	5
2018.01.30	1.23821	1.24537	1.23343	1.24046	187994	0	5
2018.01.31	1.24036	1.24746	1.23865	1.24116	229841	0	5
2018.02.01	1.24118	1.25229	1.23847	1.25039	187926	0	5
2018.02.02	1.25058	1.25180	1.24087	1.24552	211167	0	5
2018.02.04	1.24345	1.24450	1.24278	1.24303	3188	0	5
2018.02.05	1.24307	1.24747	1.23614	1.23750	207632	0	5
2018.02.06	1.23743	1.24344	1.23134	1.23804	277789	0	5
2018.02.07	1.23801	1.24060	1.22453	1.22531	186819	0	5
2018.02.08	1.22529	1.22947	1.22118	1.22470	238064	0	5
2018.02.09	1.22467	1.22868	1.22052	1.22499	234808	0	5
2018.02.11	1.22476	1.22521	1.22416	1.22514	1730	0	5
2018.02.12	1.22515	1.22970	1.22346	1.22904	139542	0	5
2018.02.13	1.22901	1.23708	1.22842	1.23496	152732	0	5
2018.02.14	1.23496	1.24643	1.22754	1.24536	203289	0	5
2018.02.15	1.24526	1.25100	1.24476	1.24999	168789	0	5
2018.02.16	1.24985	1.25556	1.23924	1.24094	174038	0	5
2018.02.18	1.24017	1.24162	1.24003	1.24149	1915	0	5
2018.02.19	1.24131	1.24348	1.23686	1.24057	115027	0	5
2018.02.20	1.24066	1.24120	1.23194	1.23343	156885	0	5
2018.02.21	1.23340	1.23597	1.22730	1.22752	189477	0	5
2018.02.22	1.22763	1.23518	1.22592	1.23293	201935	0	5
2018.02.23	1.23293	1.23372	1.22794	1.22933	136630	0	5
2018.02.25	1.22928	1.22945	1.22850	1.22883	1502	0	5
2018.02.26	1.22883	1.23546	1.22772	1.23123	133378	0	5
2018.02.27	1.23127	1.23462	1.22209	1.22350	163181	0	5
2018.02.28	1.22347	1.22414	1.21876	1.21921	157411	0	5
2018.03.01	1.21921	1.22744	1.21543	1.22741	184540	0	5
2018.03.02	1.22743	1.23356	1.22511	1.23177	166476	0	5
2018.03.04	1.23344	1.23644	1.23249	1.23457	6509	0	5
2018.03.05	1.23453	1.23485	1.22686	1.23336	153203	0	5
2018.03.06	1.23340	1.24233	1.23277	1.24206	148869	0	5
2018.03.07	1.24202	1.24456	1.23845	1.24100	167701	0	5
2018.03.08	1.24101	1.24459	1.22978	1.23129	170591	0	5
2018.03.09	1.23123	1.23339	1.22728	1.23039	160676	0	5
2018.03.11	1.23109	1.23135	1.23063	1.23101	3438	0	5
2018.03.12	1.23100	1.23454	1.22901	1.23333	113750	0	5
2018.03.13	1.23335	1.24073	1.23141	1.23933	146326	0	5
2018.03.14	1.23934	1.24124	1.23467	1.23679	132341	0	5
2018.03.15	1.23682	1.23834	1.22999	1.23056	137591	0	5
2018.03.16	1.23056	1.23358	1.22599	1.22877	117369	0	5
2018.03.18	1.22809	1.22918	1.22809	1.22850	3157	0	5
2018.03.19	1.22847	1.23585	1.22576	1.23346	144765	0	5
2018.03.20	1.23355	1.23544	1.22392	1.22452	131104	0	5
2018.03.21	1.22449	1.23497	1.22430	1.23421	164421	0	5
2018.03.22	1.23424	1.23882	1.22849	1.23199	168906	0	5
2018.03.23	1.23199	1.23731	1.23157	1.23517	150609	0	5
2018.03.25	1.23489	1.23607	1.23487	1.23582	1273	0	5
2018.03.26	1.23582	1.24615	1.23514	1.24473	129981	0	5
2018.03.27	1.24477	1.24764	1.23716	1.24047	149890	0	5
2018.03.28	1.24060	1.24215	1.22992	1.23094	149797	0	5
2018.03.29	1.23093	1.23355	1.22836	1.23013	131428	0	5
2018.03.30	1.23013	1.23305	1.22897	1.23210	112311	0	5
2018.04.01	1.23200	1.23240	1.23170	1.23214	384	0	5
2018.04.02	1.23215	1.23448	1.22811	1.23009	90438	0	5
2018.04.03	1.23013	1.23356	1.22533	1.22697	132319	0	5
2018.04.04	1.22700	1.23144	1.22566	1.22822	135613	0	5
2018.04.05	1.22816	1.22900	1.22180	1.22385	126686	0	5
2018.04.06	1.22387	1.22906	1.22146	1.22808	176008	0	5
2018.04.08	1.22841	1.22850	1.22753	1.22774	1271	0	5
2018.04.09	1.22773	1.23302	1.22599	1.23210	147405	0	5
2018.04.10	1.23227	1.23774	1.23026	1.23527	163162	0	5
2018.04.11	1.23528	1.23963	1.23466	1.23666	153286	0	5
2018.04.12	1.23666	1.23799	1.22989	1.23256	146720	0	5
2018.04.13	1.23248	1.23456	1.23067	1.23283	128624	0	5
2018.04.15	1.23315	1.23372	1.23249	1.23288	1354	0	5
2018.04.16	1.23294	1.23944	1.23237	1.23798	113315	0	5
2018.04.17	1.23803	1.24135	1.23356	1.23733	118105	0	5
2018.04.18	1.23734	1.23970	1.23412	1.23781	135055	0	5
2018.04.19	1.23778	1.24000	1.23287	1.23456	151610	0	5
2018.04.20	1.23456	1.23528	1.22490	1.22879	135490	0	5
2018.04.22	1.22714	1.22840	1.22712	1.22826	1012	0	5
2018.04.23	1.22795	1.22893	1.21971	1.22081	128948	0	5
2018.04.24	1.22079	1.22447	1.21816	1.22333	140656	0	5
2018.04.25	1.22331	1.22384	1.21589	1.21618	141256	0	5
2018.04.26	1.21616	1.22097	1.20960	1.21043	153100	0	5
2018.04.27	1.21039	1.21325	1.20551	1.21286	129035	0	5
2018.04.29	1.21235	1.21291	1.21217	1.21273	1148	0	5
2018.04.30	1.21276	1.21386	1.20639	1.20773	127421	0	5
2018.05.01	1.20764	1.20840	1.19808	1.19925	114084	0	5
2018.05.02	1.19925	1.20315	1.19369	1.19557	172577	0	5
2018.05.03	1.19556	1.20086	1.19474	1.19869	170954	0	5
2018.05.04	1.19869	1.19953	1.19103	1.19599	141355	0	5
2018.05.06	1.19561	1.19648	1.19549	1.19574	1200	0	5
2018.05.07	1.19576	1.19778	1.18972	1.19217	111535	0	5
2018.05.08	1.19218	1.19387	1.18379	1.18613	150714	0	5
2018.05.09	1.18624	1.18968	1.18224	1.18512	139152	0	5
2018.05.10	1.18510	1.19464	1.18428	1.19159	168903	0	5
2018.05.11	1.19158	1.19678	1.18909	1.19393	128751	0	5
2018.05.13	1.19429	1.19490	1.19393	1.19474	1139	0	5
2018.05.14	1.19459	1.19958	1.19223	1.19261	123204	0	5
2018.05.15	1.19268	1.19382	1.18199	1.18373	156708	0	5
2018.05.16	1.18372	1.18541	1.17629	1.18111	170237	0	5
2018.05.17	1.18111	1.18374	1.17762	1.17944	152399	0	5
2018.05.18	1.17945	1.18220	1.17496	1.17691	126436	0	5
2018.05.20	1.17707	1.17745	1.17666	1.17678	847	0	5
2018.05.21	1.17684	1.17948	1.17163	1.17932	121627	0	5
2018.05.22	1.17931	1.18296	1.17563	1.17778	137508	0	5
2018.05.23	1.17780	1.17894	1.16754	1.17021	189242	0	5
2018.05.24	1.17011	1.17502	1.16905	1.17214	167724	0	5
2018.05.25	1.17218	1.17335	1.16454	1.16459	161615	0	5
2018.05.27	1.16839	1.16905	1.16793	1.16881	3369	0	5
2018.05.28	1.16876	1.17282	1.16070	1.16236	136773	0	5
2018.05.29	1.16238	1.16394	1.15097	1.15436	203022	0	5
2018.05.30	1.15415	1.16760	1.15183	1.16666	185477	0	5
2018.05.31	1.16666	1.17241	1.16408	1.16914	187566	0	5
2018.06.01	1.16914	1.17180	1.16163	1.16576	166356	0	5
2018.06.03	1.16582	1.16684	1.16572	1.16633	1332	0	5
2018.06.04	1.16633	1.17444	1.16610	1.16959	126843	0	5
2018.06.05	1.16959	1.17320	1.16523	1.17165	144540	0	5
2018.06.06	1.17169	1.17955	1.17136	1.17762	137279	0	5
2018.06.07	1.17766	1.18399	1.17742	1.17971	156319	0	5
2018.06.08	1.17971	1.18102	1.17269	1.17683	141394	0	5
2018.06.10	1.17743	1.17752	1.17715	1.17740	1271	0	5
2018.06.11	1.17742	1.18203	1.17709	1.17819	108551	0	5
2018.06.12	1.17815	1.18089	1.17327	1.17437	141132	0	5
2018.06.13	1.17445	1.18008	1.17251	1.17934	142453	0	5
2018.06.14	1.17932	1.18520	1.15618	1.15747	164509	0	5
2018.06.15	1.15743	1.16270	1.15429	1.16047	161492	0	5
2018.06.17	1.15870	1.16020	1.15860	1.15943	3341	0	5
2018.06.18	1.15948	1.16241	1.15650	1.16205	109280	0	5
2018.06.19	1.16190	1.16444	1.15303	1.15842	175177	0	5
2018.06.20	1.15854	1.15997	1.15323	1.15731	131005	0	5
2018.06.21	1.15728	1.16333	1.15079	1.16067	156663	0	5
2018.06.22	1.16065	1.16747	1.16005	1.16566	150452	0	5
2018.06.24	1.16651	1.16671	1.16568	1.16646	2040	0	5
2018.06.25	1.16641	1.17128	1.16282	1.17000	121945	0	5
2018.06.26	1.17001	1.17208	1.16345	1.16463	134273	0	5
2018.06.27	1.16464	1.16718	1.15404	1.15585	155318	0	5
2018.06.28	1.15580	1.16004	1.15269	1.15616	148528	0	5
2018.06.29	1.15616	1.16903	1.15579	1.16812	169452	0	5
2018.07.01	1.16728	1.16885	1.16613	1.16666	6172	0	5
2018.07.02	1.16673	1.16822	1.15910	1.16343	124047	0	5
2018.07.03	1.16346	1.16729	1.16203	1.16568	118787	0	5
2018.07.04	1.16574	1.16817	1.16303	1.16546	89524	0	5
2018.07.05	1.16549	1.17200	1.16497	1.16889	119840	0	5
2018.07.06	1.16886	1.17677	1.16798	1.17422	111881	0	5
2018.07.08	1.17403	1.17514	1.17394	1.17465	2239	0	5
2018.07.09	1.17468	1.17905	1.17324	1.17473	109878	0	5
2018.07.10	1.17480	1.17624	1.16900	1.17386	97651	0	5
2018.07.11	1.17390	1.17581	1.16651	1.16732	137747	0	5
2018.07.12	1.16733	1.16954	1.16495	1.16685	104420	0	5
2018.07.13	1.16685	1.16867	1.16126	1.16833	109086	0	5
2018.07.15	1.16896	1.16933	1.16801	1.16850	1213	0	5
2018.07.16	1.16847	1.17253	1.16754	1.17095	80509	0	5
2018.07.17	1.17103	1.17445	1.16490	1.16585	90746	0	5
2018.07.18	1.16582	1.16647	1.16017	1.16435	90004	0	5
2018.07.19	1.16438	1.16783	1.15745	1.16443	121697	0	5
2018.07.20	1.16445	1.17387	1.16258	1.17192	131249	0	5
2018.07.22	1.17264	1.17286	1.17229	1.17234	946	0	5
2018.07.23	1.17244	1.17513	1.16830	1.16881	84134	0	5
2018.07.24	1.16882	1.17167	1.16543	1.16826	84957	0	5
2018.07.25	1.16822	1.17377	1.16635	1.17230	95778	0	5
2018.07.26	1.17225	1.17436	1.16378	1.16389	88742	0	5
2018.07.27	1.16388	1.16642	1.16201	1.16553	74840	0	5
2018.07.29	1.16554	1.16589	1.16528	1.16580	656	0	6
2018.07.30	1.16579	1.17185	1.16478	1.17047	59275	0	5
2018.07.31	1.17049	1.17464	1.16826	1.16873	86673	0	5
2018.08.01	1.16871	1.16995	1.16569	1.16593	75640	0	5
2018.08.02	1.16588	1.16674	1.15808	1.15862	73644	0	5
2018.08.03	1.15862	1.16105	1.15594	1.15660	74903	0	5
2018.08.05	1.15686	1.15706	1.15650	1.15683	590	0	5
2018.08.06	1.15675	1.15704	1.15297	1.15523	54021	0	5
2018.08.07	1.15527	1.16079	1.15514	1.15961	54144	0	5
2018.08.08	1.15959	1.16280	1.15727	1.16135	59941	0	5
2018.08.09	1.16132	1.16191	1.15237	1.15275	70455	0	5
2018.08.10	1.15274	1.15362	1.13878	1.14090	134309	0	5
2018.08.12	1.13721	1.13866	1.13719	1.13860	2232	0	5
2018.08.13	1.13832	1.14327	1.13648	1.14048	120708	0	5
2018.08.14	1.14046	1.14293	1.13294	1.13450	91668	0	5
2018.08.15	1.13448	1.13547	1.13007	1.13451	94349	0	5
2018.08.16	1.13454	1.14089	1.13354	1.13739	97661	0	5
2018.08.17	1.13742	1.14447	1.13662	1.14373	81659	0	5
2018.08.19	1.14375	1.14391	1.14359	1.14360	182	0	10
2018.08.20	1.14364	1.14905	1.13941	1.14897	67569	0	5
2018.08.21	1.14896	1.16011	1.14853	1.15705	95524	0	5
2018.08.22	1.15710	1.16227	1.15529	1.15936	85951	0	5
2018.08.23	1.15950	1.15997	1.15293	1.15424	87184	0	5
2018.08.24	1.15431	1.16397	1.15346	1.16209	87771	0	5
2018.08.26	1.16146	1.16246	1.16146	1.16237	389	0	5
2018.08.27	1.16231	1.16935	1.15942	1.16783	70089	0	5
2018.08.28	1.16783	1.17334	1.16622	1.16919	82893	0	5
2018.08.29	1.16923	1.17092	1.16514	1.17089	90285	0	5
2018.08.30	1.17085	1.17180	1.16412	1.16658	91471	0	5
2018.08.31	1.16662	1.16899	1.15843	1.15998	103327	0	5
2018.09.02	1.15949	1.15981	1.15924	1.15951	736	0	6
2018.09.03	1.15958	1.16277	1.15887	1.16140	57359	0	5
2018.09.04	1.16140	1.16174	1.15299	1.15804	82943	0	5
2018.09.05	1.15805	1.16402	1.15421	1.16329	93606	0	5
2018.09.06	1.16328	1.16592	1.16050	1.16226	90645	0	5
2018.09.07	1.16229	1.16492	1.15504	1.15526	95389	0	5
2018.09.09	1.15483	1.15563	1.15471	1.15507	739	0	5
2018.09.10	1.15510	1.16160	1.15254	1.15953	66175	0	5
2018.09.11	1.15958	1.16440	1.15651	1.15996	72660	0	5
2018.09.12	1.16002	1.16495	1.15698	1.16272	77637	0	5
2018.09.13	1.16271	1.17010	1.16089	1.16888	77807	0	5
2018.09.14	1.16894	1.17215	1.16204	1.16211	73893	0	5
2018.09.16	1.16234	1.16322	1.16221	1.16255	685	0	5
2018.09.17	1.16264	1.16980	1.16177	1.16846	63315	0	5
2018.09.18	1.16850	1.17243	1.16517	1.16705	91872	0	5
2018.09.19	1.16707	1.17147	1.16496	1.16714	82097	0	5
2018.09.20	1.16713	1.17844	1.16685	1.17761	91055	0	5
2018.09.21	1.17758	1.18026	1.17326	1.17479	84465	0	5
2018.09.23	1.17466	1.17522	1.17382	1.17447	1187	0	5
2018.09.24	1.17454	1.18150	1.17238	1.17484	77496	0	5
2018.09.25	1.17486	1.17923	1.17306	1.17645	82260	0	5
2018.09.26	1.17648	1.17976	1.17257	1.17416	94244	0	5
2018.09.27	1.17420	1.17570	1.16379	1.16385	105775	0	5
2018.09.28	1.16389	1.16511	1.15692	1.16020	106813	0	5
2018.09.30	1.16161	1.16170	1.16066	1.16100	647	0	5
2018.10.01	1.16089	1.16247	1.15631	1.15739	86684	0	5
2018.10.02	1.15739	1.15800	1.15050	1.15460	95509	0	5
2018.10.03	1.15466	1.15935	1.14634	1.14805	111048	0	5
2018.10.04	1.14808	1.15426	1.14630	1.15133	101946	0	5
2018.10.05	1.15132	1.15497	1.14837	1.15181	98753	0	5
2018.10.07	1.15213	1.15271	1.15193	1.15216	382	0	5
2018.10.08	1.15227	1.15295	1.14595	1.14908	70534	0	5
2018.10.09	1.14907	1.15032	1.14319	1.14916	100925	0	5
2018.10.10	1.14915	1.15453	1.14796	1.15259	98407	0	5
2018.10.11	1.15262	1.15991	1.15261	1.15909	142459	0	5
2018.10.12	1.15912	1.16103	1.15341	1.15579	96511	0	5
2018.10.14	1.15389	1.15515	1.15381	1.15515	526	0	5
2018.10.15	1.15515	1.16060	1.15429	1.15812	85344	0	5
2018.10.16	1.15813	1.16218	1.15655	1.15717	84088	0	5
2018.10.17	1.15714	1.15803	1.14949	1.14986	95287	0	5
2018.10.18	1.14988	1.15271	1.14488	1.14557	104596	0	5
2018.10.19	1.14535	1.15344	1.14326	1.15123	100810	0	5
2018.10.21	1.15162	1.15167	1.15108	1.15138	244	0	5
2018.10.22	1.15136	1.15499	1.14553	1.14643	75828	0	5
2018.10.23	1.14646	1.14935	1.14388	1.14708	95025	0	5
2018.10.24	1.14707	1.14764	1.13783	1.13969	102912	0	5
2018.10.25	1.13963	1.14325	1.13558	1.13734	91429	0	5
2018.10.26	1.13733	1.14210	1.13354	1.14013	101175	0	5
2018.10.28	1.13918	1.14036	1.13912	1.14036	2454	0	5
2018.10.29	1.14035	1.14162	1.13603	1.13726	84688	0	5
2018.10.30	1.13726	1.13876	1.13402	1.13426	73924	0	5
2018.10.31	1.13428	1.13599	1.13018	1.13166	87735	0	5
2018.11.01	1.13169	1.14240	1.13124	1.14041	100850	0	5
2018.11.02	1.14043	1.14556	1.13718	1.13867	108506	0	5
2018.11.04	1.13858	1.13956	1.13858	1.13910	5399	0	6
2018.11.05	1.13907	1.14239	1.13526	1.14075	81642	0	5
2018.11.06	1.14074	1.14377	1.13911	1.14189	88123	0	5
2018.11.07	1.14176	1.15015	1.13942	1.14301	138487	0	5
2018.11.08	1.14303	1.14466	1.13512	1.13637	108201	0	5
2018.11.09	1.13641	1.13687	1.13160	1.13336	101581	0	5
2018.11.11	1.13200	1.13278	1.13135	1.13160	2299	0	5
2018.11.12	1.13170	1.13305	1.12146	1.12199	102249	0	5
2018.11.13	1.12199	1.12988	1.12196	1.12987	116005	0	5
2018.11.14	1.12986	1.13475	1.12628	1.13132	111074	0	5
2018.11.15	1.13131	1.13622	1.12702	1.13229	115342	0	5
2018.11.16	1.13235	1.14201	1.13213	1.14164	65040	0	5
2018.11.18	1.14123	1.14202	1.14123	1.14162	1165	0	5
2018.11.19	1.14170	1.14643	1.13936	1.14521	65224	0	5
2018.11.20	1.14521	1.14721	1.13584	1.13666	77537	0	5
2018.11.21	1.13669	1.14247	1.13653	1.13841	75245	0	5
2018.11.22	1.13854	1.14338	1.13839	1.14032	60350	0	5
2018.11.23	1.14048	1.14211	1.13274	1.13341	43118	0	5
2018.11.25	1.13396	1.13398	1.13319	1.13349	776	0	6
2018.11.26	1.13364	1.13836	1.13243	1.13303	62554	0	5
2018.11.27	1.13302	1.13436	1.12770	1.12939	85690	0	5
2018.11.28	1.12933	1.13876	1.12669	1.13675	87327	0	5
2018.11.29	1.13675	1.14015	1.13484	1.13880	86643	0	5
2018.11.30	1.13876	1.14001	1.13052	1.13179	83622	0	5
2018.12.02	1.13511	1.13511	1.13313	1.13316	2423	0	5
2018.12.03	1.13340	1.13795	1.13189	1.13536	76945	0	5
2018.12.04	1.13534	1.14185	1.13179	1.13408	95941	0	5
2018.12.05	1.13406	1.13611	1.13104	1.13472	60377	0	5
2018.12.06	1.13472	1.14124	1.13208	1.13766	113379	0	5
2018.12.07	1.13770	1.14235	1.13602	1.13857	95490	0	5
2018.12.09	1.13915	1.13987	1.13903	1.13977	895	0	5
2018.12.10	1.13973	1.14426	1.13502	1.13504	101440	0	5
2018.12.11	1.13513	1.13999	1.13061	1.13193	92774	0	5
2018.12.12	1.13189	1.13871	1.13146	1.13712	100421	0	5
2018.12.13	1.13708	1.13933	1.13308	1.13563	88465	0	5
2018.12.14	1.13567	1.13649	1.12694	1.13034	80500	0	5
2018.12.16	1.13004	1.13079	1.13004	1.13052	1180	0	5
2018.12.17	1.13058	1.13575	1.13022	1.13472	74340	0	5
2018.12.18	1.13471	1.14021	1.13363	1.13694	83295	0	5
2018.12.19	1.13693	1.14390	1.13637	1.13794	108193	0	5
2018.12.20	1.13802	1.14861	1.13769	1.14483	123434	0	5
2018.12.21	1.14488	1.14740	1.13558	1.13683	111317	0	5
2018.12.23	1.13679	1.13702	1.13599	1.13671	981	0	13
2018.12.24	1.13670	1.14384	1.13659	1.14035	81487	0	5
2018.12.25	1.13878	1.14067	1.13878	1.14065	427	0	5
2018.12.26	1.14098	1.14197	1.13425	1.13552	64510	0	5
2018.12.27	1.13545	1.14540	1.13545	1.14281	128725	0	5
2018.12.28	1.14292	1.14725	1.14284	1.14403	107305	0	5
2018.12.30	1.14318	1.14380	1.14318	1.14377	96	0	29
2018.12.31	1.14389	1.14669	1.14213	1.14610	75508	0	5
2019.01.01	1.14609	1.14661	1.14575	1.14598	901	0	36
2019.01.02	1.14606	1.14966	1.13086	1.13308	106600	0	5
2019.01.03	1.13421	1.14109	1.13088	1.13919	137075	0	5
2019.01.04	1.13932	1.14190	1.13455	1.13928	113025	0	5
2019.01.06	1.13937	1.14046	1.13936	1.14035	604	0	24
2019.01.07	1.14042	1.14825	1.14042	1.14749	93142	0	5
2019.01.08	1.14753	1.14844	1.14217	1.14399	91536	0	5
2019.01.09	1.14405	1.15581	1.14385	1.15480	121007	0	5
2019.01.10	1.15482	1.15697	1.14843	1.14965	110628	0	5
2019.01.11	1.14963	1.15402	1.14578	1.14658	98139	0	5
2019.01.13	1.14572	1.14645	1.14571	1.14636	707	0	12
2019.01.14	1.14643	1.14819	1.14502	1.14654	89209	0	5
2019.01.15	1.14675	1.14896	1.13817	1.14055	115999	0	5
2019.01.16	1.14063	1.14247	1.13775	1.13941	93595	0	5
2019.01.17	1.13945	1.14058	1.13697	1.13867	98186	0	5
2019.01.18	1.13872	1.14100	1.13529	1.13633	86076	0	5
2019.01.20	1.13591	1.13665	1.13591	1.13648	978	0	13
2019.01.21	1.13649	1.13910	1.13565	1.13688	59607	0	5
2019.01.22	1.13694	1.13738	1.13357	1.13622	77530	0	5
2019.01.23	1.13614	1.13942	1.13500	1.13795	81035	0	5
2019.01.24	1.13800	1.13913	1.12889	1.13009	115806	0	5
2019.01.25	1.13030	1.14175	1.13004	1.14048	104491	0	5
2019.01.27	1.13996	1.14099	1.13993	1.14080	1070	0	12
2019.01.28	1.14087	1.14435	1.13899	1.14263	77384	0	5
2019.01.29	1.14275	1.14500	1.14109	1.14339	99377	0	5
2019.01.30	1.14345	1.15015	1.14059	1.14800	103545	0	5
2019.01.31	1.14809	1.15140	1.14352	1.14455	105709	0	5
2019.02.01	1.14462	1.14884	1.14341	1.14561	90415	0	5
2019.02.03	1.14489	1.14569	1.14489	1.14553	799	0	12
2019.02.04	1.14539	1.14602	1.14240	1.14342	72534	0	5
2019.02.05	1.14344	1.14404	1.14007	1.14038	71212	0	5
2019.02.06	1.14040	1.14094	1.13597	1.13664	71209	0	5
2019.02.07	1.13670	1.13683	1.13236	1.13413	75263	0	5
2019.02.08	1.13411	1.13506	1.13197	1.13199	62245	0	5
2019.02.10	1.13164	1.13234	1.13124	1.13173	1357	0	12
2019.02.11	1.13188	1.13299	1.12670	1.12762	63478	0	5
2019.02.12	1.12760	1.13394	1.12573	1.13281	66620	0	5
2019.02.13	1.13287	1.13413	1.12475	1.12561	70967	0	5
2019.02.14	1.12561	1.13096	1.12495	1.12938	83958	0	5
2019.02.15	1.12942	1.13060	1.12339	1.12908	76126	0	5
2019.02.17	1.12901	1.12932	1.12883	1.12900	375	0	12
2019.02.18	1.12909	1.13337	1.12891	1.13092	50813	0	5
2019.02.19	1.13096	1.13574	1.12753	1.13381	80809	0	5
2019.02.20	1.13386	1.13710	1.13247	1.13445	78582	0	5
2019.02.21	1.13449	1.13663	1.13183	1.13353	91460	0	5
2019.02.22	1.13364	1.13557	1.13159	1.13291	68752	0	5
2019.02.24	1.13352	1.13395	1.13273	1.13353	1082	0	12
2019.02.25	1.13357	1.13674	1.13349	1.13587	70091	0	5
2019.02.26	1.13591	1.14026	1.13449	1.13918	81048	0	5
2019.02.27	1.13925	1.14033	1.13621	1.13715	81552	0	5
2019.02.28	1.13718	1.14197	1.13589	1.13702	89620	0	5
2019.03.01	1.13706	1.14084	1.13531	1.13619	78239	0	5
2019.03.03	1.13813	1.13813	1.13748	1.13768	508	0	12
2019.03.04	1.13766	1.13809	1.13088	1.13342	72363	0	5
2019.03.05	1.13360	1.13386	1.12894	1.12985	71674	0	5
2019.03.06	1.12989	1.13245	1.12851	1.13071	67712	0	5
2019.03.07	1.13074	1.13201	1.11758	1.11904	94938	0	5
2019.03.08	1.11917	1.12460	1.11850	1.12294	87332	0	5
2019.03.10	1.12295	1.12342	1.12291	1.12334	1015	0	12
2019.03.11	1.12341	1.12729	1.12215	1.12625	74051	0	5
2019.03.12	1.12629	1.13048	1.12489	1.12889	81278	0	5
2019.03.13	1.12894	1.13384	1.12770	1.13368	71209	0	5
2019.03.14	1.13372	1.13375	1.12939	1.13051	77185	0	5
2019.03.15	1.13056	1.13442	1.12997	1.13238	55470	0	5
2019.03.17	1.13196	1.13270	1.13196	1.13258	1172	0	12
2019.03.18	1.13262	1.13588	1.13187	1.13342	50541	0	5
2019.03.19	1.13347	1.13614	1.13333	1.13526	52793	0	5
2019.03.20	1.13529	1.14479	1.13352	1.14204	79663	0	5
2019.03.21	1.14210	1.14372	1.13422	1.13756	83677	0	5
2019.03.22	1.13756	1.13904	1.12729	1.12992	95847	0	5
2019.03.24	1.12884	1.13005	1.12865	1.12948	1973	0	12
2019.03.25	1.12956	1.13313	1.12887	1.13137	67019	0	5
2019.03.26	1.13143	1.13257	1.12629	1.12748	68088	0	5
2019.03.27	1.12753	1.12854	1.12418	1.12484	87484	0	5
2019.03.28	1.12492	1.12610	1.12132	1.12277	81374	0	5
2019.03.29	1.12280	1.12464	1.12095	1.12169	77439	0	5
2019.03.31	1.12284	1.12305	1.12232	1.12272	475	0	12
2019.04.01	1.12276	1.12497	1.11974	1.12016	68798	0	5
2019.04.02	1.12031	1.12159	1.11834	1.12019	64391	0	5
2019.04.03	1.12018	1.12544	1.12014	1.12355	64574	0	5
2019.04.04	1.12361	1.12474	1.12057	1.12202	56340	0	5
2019.04.05	1.12206	1.12470	1.12098	1.12131	52288	0	5
2019.04.07	1.12134	1.12199	1.12096	1.12153	800	0	21
2019.04.08	1.12156	1.12743	1.12146	1.12600	50306	0	5
2019.04.09	1.12603	1.12840	1.12548	1.12636	54308	0	5
2019.04.10	1.12638	1.12879	1.12292	1.12741	62753	0	5
2019.04.11	1.12743	1.12873	1.12497	1.12560	61202	0	5
2019.04.12	1.12567	1.13237	1.12562	1.12972	62392	0	5
2019.04.14	1.13021	1.13031	1.12982	1.13012	426	0	13
2019.04.15	1.13024	1.13209	1.12972	1.13005	52886	0	5
2019.04.16	1.13002	1.13136	1.12788	1.12848	71859	0	5
2019.04.17	1.12844	1.13235	1.12783	1.12968	62125	0	5
2019.04.18	1.12973	1.13038	1.12260	1.12305	72289	0	5
2019.04.19	1.12312	1.12478	1.12312	1.12405	35185	0	5
2019.04.21	1.12455	1.12455	1.12395	1.12416	199	0	12
2019.04.22	1.12430	1.12619	1.12355	1.12572	27770	0	5
2019.04.23	1.12580	1.12611	1.11920	1.12221	57909	0	5
2019.04.24	1.12224	1.12247	1.11405	1.11545	76623	0	5
2019.04.25	1.11556	1.11623	1.11172	1.11335	70843	0	5
2019.04.26	1.11343	1.11739	1.11100	1.11414	74115	0	5
2019.04.28	1.11456	1.11487	1.11442	1.11479	617	0	17
2019.04.29	1.11485	1.11867	1.11448	1.11824	49800	0	5
2019.04.30	1.11825	1.12289	1.11755	1.12134	70057	0	5
2019.05.01	1.12146	1.12646	1.11870	1.11984	69415	0	5
2019.05.02	1.11986	1.12189	1.11672	1.11715	70903	0	5
2019.05.03	1.11719	1.12041	1.11346	1.11989	77012	0	5
2019.05.05	1.11693	1.11871	1.11666	1.11788	827	0	15
2019.05.06	1.11791	1.12090	1.11787	1.11938	65478	0	5
